2020,07.02,10779859,515044,5918540,224155,4.78,54.90
2020,07.03,10959375,520111,6162818,178689,4.75,56.23
2020,07.04,11170409,524076,6324155,201312,4.69,56.62
2020,07.05,11359309,529626,6447692,185052,4.66,56.76
2020,07.06,11538962,533024,6570052,183523,4.62,56.94
2020,07.07,11713049,536880,6706975,164156,4.58,57.26
2020,07.08,11929693,543042,6875458,222241,4.55,57.63
2020,07.09,12140528,548212,7048072,210054,4.52,58.05
2020,07.10,12368235,553643,7199859,232147,4.48,58.21
2020,07.11,12593653,558837,7355674,215350,4.44,58.41
2020,07.12,12814507,563740,7491471,216195,4.40,58.46
2020,07.13,13008092,567691,7627517,198479,4.36,58.64
2020,07.14,13205859,571758,7782543,196509,4.33,58.93
2020,07.15,13434738,577725,7965172,234955,4.30,59.29
2020,07.16,13662407,582951,8145759,229307,4.27,59.62
2020,07.17,13918273,588969,8306866,252655,4.23,59.68
2020,07.18,14165786,595404,8527933,233397,4.20,60.20
2020,07.19,14395051,600846,8673000,232685,4.17,60.25
2020,07.20,14617476,604862,8827636,221425,4.14,60.39
2020,07.21,14825057,609014,9007228,208788,4.11,60.76
2020,07.22,15062864,615472,9194989,237148,4.09,61.04
2020,07.23,15348943,622586,9424365,282889,4.06,61.40
2020,07.24,15631031,632601,9621436,290654,4.05,61.55
2020,07.25,15861856,638673,9882609,214465,4.03,62.30
2020,07.26,16171396,643400,10054778,300543,3.98,62.18
2020,07.27,16382960,647713,10206112,214617,3.95,62.30
2020,07.28,16612524,652385,10404730,228481,3.93,62.63
2020,07.29,16872073,659499,10612853,252197,3.91,62.90
2020,07.30,17088875,664664,10774284,282598,3.89,63.05
2020,07.31,17423686,672369,11032318,271846,3.86,63.32
2020,08.01,17716042,678796,11236258,278080,3.83,63.42
2020,08.02,17993363,684699,11474398,263779,3.81,63.77
2020,08.03,18205581,688675,11631630,210746,3.78,63.89
2020,08.04,18418364,693469,11861299,213272,3.77,64.40
2020,08.05,18677612,700069,12109664,258150,3.75,64.84
2020,08.06,18947448,706839,12336634,273299,3.73,65.11
2020,08.07,19231796,713462,12555747,288884,3.71,65.29
2020,08.08,19511347,719724,12746415,268099,3.69,65.33
2020,08.09,19775230,725397,12937401,262040,3.67,65.42
2020,08.10,20005041,729726,13127505,234397,3.65,65.62
2020,08.11,20228261,734933,13406601,219992,3.63,66.28
2020,08.12,20496604,741939,13643989,268177,3.62,66.57
2020,08.13,20774305,748402,13899226,278720,3.60,66.91
2020,08.14,21060819,758478,14081843,291750,3.60,66.86
2020,08.15,21348903,764776,14340472,283942,3.58,67.17
2020,08.16,21592926,769684,14528328,230278,3.56,67.28
2020,08.17,21814883,774042,14768757,228661,3.55,67.70
2020,08.18,22014460,773029,15002231,197671,3.51,68.15
2020,08.19,22275184,780151,15240253,261734,3.50,68.42
2020,08.20,22549829,786921,15487302,275029,3.49,68.68
2020,08.21,22804471,793171,15703726,263471,3.48,68.86
2020,08.22,23092015,799013,15903718,264664,3.46,68.87
2020,08.23,23342910,804277,16113017,242572,3.45,69.03
2020,08.24,23555560,808265,16313529,225066,3.43,69.26
2020,08.25,23776036,812747,16552757,208240,3.42,69.62
2020,08.26,24027169,819234,16790801,255672,3.41,69.88
2020,08.27,24306118,825576,17042485,280598,3.40,70.12
2020,08.28,24594620,831309,17260931,270641,3.38,70.18
2020,08.29,24878094,837054,17468323,276716,3.36,70.22
2020,08.30,25138203,842471,17710615,255076,3.35,70.45
2020,08.31,25343079,845910,17891429,213107,3.34,70.60
2020,09.01,25605216,850475,18110123,260808,3.32,70.73
2020,09.02,25881713,857064,18387448,271933,3.31,71.04
