中国,山东,潍坊,44,0,0,0,44
中国,山东,日照,30,0,0,0,30
中国,山东,威海,38,0,0,1,37
中国,山东,临沂,49,0,0,0,49
中国,山东,德州,37,0,0,2,35
中国,山东,聊城,38,0,0,0,38
中国,山东,滨州,15,0,0,0,15
中国,山东,菏泽,18,0,0,0,18
中国,山东,枣庄,24,0,0,0,24
中国,湖南,境外输入,98,0,18,0,80
中国,湖南,娄底,76,0,0,0,76
中国,湖南,长沙,247,0,0,2,245
中国,湖南,地区待确认,0,0,0,0,0
中国,湖南,湘潭,38,0,0,0,38
中国,湖南,湘西自治州,10,0,0,0,10
中国,湖南,张家界,77,0,0,0,77
中国,湖南,益阳,63,0,0,0,63
中国,湖南,株洲,110,0,0,0,110
中国,湖南,怀化,40,0,0,0,40
中国,湖南,永州,44,0,0,0,44
中国,湖南,郴州,39,0,0,0,39
中国,湖南,常德,82,0,0,0,82
中国,湖南,岳阳,156,0,0,1,155
中国,湖南,邵阳,102,0,0,1,101
中国,湖南,衡阳,48,0,0,0,48
中国,辽宁,境外输入,172,0,8,0,164
中国,辽宁,沈阳,79,0,1,0,78
中国,辽宁,丹东,11,0,0,0,11
中国,辽宁,地区待确认,0,0,0,0,0
中国,辽宁,营口,11,0,0,0,11
中国,辽宁,铁岭,8,0,0,0,8
中国,辽宁,抚顺,1,0,0,0,1
中国,辽宁,朝阳市,6,0,0,1,5
中国,辽宁,大连,470,0,0,0,470
中国,辽宁,葫芦岛,12,0,0,1,11
中国,辽宁,鞍山,4,0,0,0,4
中国,辽宁,锦州,12,0,0,0,12
中国,辽宁,盘锦,11,0,0,0,11
中国,辽宁,阜新,8,0,0,0,8
中国,辽宁,辽阳,3,0,0,0,3
中国,辽宁,本溪,3,0,0,0,3
中国,新疆,伊犁州,27,0,8,0,19
中国,新疆,第八师石河子,4,0,0,1,3
中国,新疆,乌鲁木齐,845,0,0,0,845
中国,新疆,地区待确认,1,0,0,0,1
中国,新疆,昌吉州,5,0,0,0,5
中国,新疆,兵团第九师,4,0,0,1,3
中国,新疆,吐鲁番,3,0,0,0,3
中国,新疆,喀什,80,0,0,0,80
中国,新疆,兵团第四师,10,0,0,1,9
中国,新疆,六师五家渠,2,0,0,0,2
中国,新疆,兵团第十二师,3,0,0,0,3
中国,新疆,巴州,3,0,0,0,3
中国,新疆,阿克苏,1,0,0,0,1
中国,新疆,第七师,1,0,0,0,1
中国,河北,雄安新区,18,0,5,0,13
中国,河北,廊坊,34,1,1,0,33
中国,河北,保定,37,0,1,0,36
中国,河北,境外输入,37,0,0,0,37
中国,河北,石家庄,963,0,0,1,962
中国,河北,地区待确认,0,0,0,0,0
